ID	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_1p	chr_1q	chr_20p	chr_20q	chr_21q	chr_22q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_3q_BCL6	chr_11q_BIRC2	chr_1p_CDKN2C	chr_16q_CYLD	chr_1p_EVI5	chr_14q_MAX	chr_1q_MCL1	chr_8q_MYC_amp	chr_8q_MYC_del	chr_4p_NSD2	chr_2q_SP140	chr_1p_TENT5C	chr_3q_TERC	chr_16p_BCMA	chr_22q_XBP1
MMRF_1395_1_BM_CD138pos_pair	1.9798|0.0023	1.9833|0.0013	2.8199|0.0034	2.7957|0.0033	2.0091|0.0024	2.0305|0.0016	2.0672|0.0015	2.0367|0.0015	3.7844|0.0042	1.9893|0.0027	1.8178|0.0045	1.888|0.0031	1.8472|0.0018	1.9808|0.0041	1.9644|0.0024	2.7794|0.0075	2.7916|0.0083	1.9989|0.0017	1.9911|0.0032	2.0084|0.0018	2.0084|0.0018	2.9028|0.0036	2.0029|0.0036	1.9769|0.0025	1.9794|0.0011	2.9268|0.0021	2.8602|0.0019	1.9728|0.001	1.9783|0.0013	2.944|0.0015	2.944|0.0015	2.136|0.0012	2.136|0.0012	2.8533|0.0034	2.8376|0.0028	2.0011|0.0013	2.005|0.0017	2.8213|0.0031	2.764|0.0023	2.8602|0.0019	2.7427|0.0027	1.9984|0.0013	1.0273|0.0037	1.9984|0.0013	2.0367|0.0015	1.9803|0.0042	2.0011|0.0013	2.0011|0.0013	1.9728|0.001	1.9794|0.0011	1.9984|0.0013	2.8602|0.0019	1.9893|0.0027	2.0024|0.0028
MMRF_1401_1_BM_CD138pos_pair	1.9926|0.0024	1.9992|0.0016	2.9474|0.0026	2.862|0.002	2.03|0.0022	1.0187|0.0013	2.0559|0.0023	2.0689|0.0014	1.9603|0.0014	0.9888|0.0024	2.0583|0.002	1.964|0.0029	1.9285|0.0032	2.0039|0.0032	2.0031|0.0016	1.943|0.002	1.943|0.002	1.6375|0.0025	2.9108|0.0018	2.0239|0.0024	2|0.0027	1.9852|0.003	1.022|0.0026	1.5109|0.004	2.005|0.0015	1.9943|0.0013	1.9701|0.0014	2.0061|0.0018	2.012|0.0011	2.0015|0.0015	1.0248|0.0019	2.0247|0.001	2.0252|0.0014	1.9685|0.0016	1.97|0.002	2.0496|0.0012	1.3474|0.0031	2.9441|0.0029	2.8998|0.0033	1.9702|0.0012	2.862|0.002	2.0209|0.0016	2.0583|0.002	2.0668|0.0027	2.0689|0.0014	2.9108|0.0018	2.0248|0.0033	2.0248|0.0033	2.0061|0.0018	2.0044|0.0017	1.015|0.0022	1.9702|0.0012	1.9997|0.0032	1.0346|0.0023
MMRF_1403_1_BM_CD138pos_pair	2|0.0041	1.0432|0.0017	1.9786|0.0025	1.969|0.0019	2.0921|0.0016	2.0921|0.0016	1.0642|0.001	2.1731|0.0052	1.9661|0.0024	1.9102|0.0052	0.9612|0.0019	1.9058|0.002	1.9058|0.002	3.0652|0.0043	3.0665|0.0043	1.904|0.0027	1.904|0.0027	1.0579|0.0021	1.4687|0.0035	2.1479|0.0036	2.0853|0.0032	3.0496|0.0046	2.0968|0.0046	2.0266|0.0019	2.0321|0.0014	2.0003|0.0012	2.0023|0.0016	1.962|0.0048	1.4785|0.0046	2.0357|0.0026	2.0238|0.0015	2.0486|0.0015	1.0636|0.0024	1.9856|0.0027	1.9796|0.0023	1.0123|0.0024	2.0573|0.0043	2.9805|0.004	2.8423|0.0029	2.0003|0.0012	1.969|0.0019	2.0501|0.0019	0.9354|0.0015	2.0501|0.0019	1.0058|0.0026	5.5907|0.0585	2.0445|0.002	2.0445|0.002	1.5255|0.0087	2.0321|0.0014	1.0579|0.0021	2.0003|0.0012	1.9037|0.0062	2.0848|0.0037
MMRF_1408_1_BM_CD138pos_pair	1.9465|9e-04	1.9465|9e-04	2.9347|0.0013	2.9347|0.0013	1.9724|0.001	1.9724|0.001	1.9958|0.0011	2.081|0.0012	4.1311|0.0024	1.9686|0.0022	1.8766|0.0036	2.6786|0.0032	2.9421|0.0022	1.9257|0.0012	1.9257|0.0012	3.0167|0.0044	2.9788|0.0043	1.9659|0.0013	1.9502|0.0011	3.0579|0.0053	3.0959|0.0029	1.9545|0.0019	2.0053|0.0028	3.0728|0.0017	3.0647|0.0013	3.0421|0.0016	2.9615|0.0015	3.0074|0.0019	2.9654|0.0018	3.0538|0.0015	3.0579|0.0021	3.0545|0.0012	3.0552|0.0016	2.9671|0.0013	2.9671|0.0013	1.4351|0.0016	1.8102|0.0022	2.9226|0.0024	2.881|0.0018	2.9547|0.0015	2.9347|0.0013	1.9565|0.0011	0.9949|0.003	1.9565|0.0011	2.081|0.0012	1.9502|0.0011	1.7851|0.0062	1.7851|0.0062	3.0074|0.0019	3.0647|0.0013	1.9565|0.0011	2.9547|0.0015	1.9686|0.0022	2.0312|0.0022
MMRF_1413_1_BM_CD138pos_pair	2.0038|0.004	2.033|0.0015	1.9144|0.0012	1.9144|0.0012	1.0955|9e-04	1.0955|9e-04	1.1591|0.0011	1.2004|0.0012	3.8431|0.0027	1.0392|0.0031	1.113|0.0016	1.8832|0.0017	1.8832|0.0017	1.0349|0.0011	1.0349|0.0011	2.7618|0.0051	2.7732|0.0051	1.243|0.0018	1.9195|0.0014	1.1015|0.0019	1.0899|0.0018	3.2308|0.0036	1.1039|0.0027	2.0221|0.0016	2.0256|0.0018	1.9962|0.0017	1.8937|0.0018	2.0267|0.0018	2.0173|0.0014	2.0136|0.0021	2.9889|0.0033	2.0555|0.0011	2.0555|0.0011	2.9324|0.0016	2.9381|0.0022	1.0806|0.0015	1.0828|9e-04	1.986|0.0036	1.8776|0.0017	1.8937|0.0018	1.9144|0.0012	2.0409|0.0022	1.113|0.0016	1.0917|0.0013	1.2004|0.0012	1.9195|0.0014	1.0828|9e-04	1.0828|9e-04	2.0267|0.0018	2.0212|0.0016	1.0917|0.0013	1.8937|0.0018	1.0415|0.0027	1.0996|0.0021
MMRF_1423_1_BM_CD138pos_pair	1.9953|0.0025	2|0.0023	2.976|0.003	2.9253|0.0023	0.8775|0.0013	2.051|0.0016	2.1227|0.0023	2.0704|0.0017	3.0047|0.0024	1.9805|0.0033	1.9923|0.0023	1.8974|0.0034	2.8503|0.0041	1.9884|0.0017	1.9884|0.0017	2.8541|0.0051	2.8861|0.0066	1.9997|0.0014	1.9869|0.0015	2.0789|0.0029	2.005|0.0027	3.0758|0.0038	1.9895|0.0037	1.9827|0.0016	1.9975|0.0012	3.0703|0.0015	3.0703|0.0015	2.0054|0.0011	2.0054|0.0011	2.0202|0.0018	3.1409|0.0024	3.1492|0.0017	3.1492|0.0017	3.0231|0.0028	3.0089|0.003	2.0167|0.0013	2.0167|0.0013	2.9977|0.0034	2.8726|0.0024	3.0703|0.0015	2.9253|0.0023	1.9997|0.0014	1.9923|0.0023	1.9997|0.0014	2.0704|0.0017	1.9867|0.0015	2.0167|0.0013	2.0167|0.0013	2.0054|0.0011	1.9975|0.0012	1.9997|0.0014	3.0703|0.0015	1.9692|0.0029	1.9822|0.003
MMRF_1424_1_BM_CD138pos_pair	1.9987|0.0028	2.0178|0.002	2.0059|0.0017	1.9996|0.0019	2.0441|0.0014	2.0441|0.0014	1.0579|8e-04	1.1611|0.001	2.0004|0.0021	2.06|0.0043	1.0486|0.0018	1.0174|0.001	1.0174|0.001	1.9953|0.0017	1.9953|0.0017	2.029|0.0041	1.888|0.0027	2.0808|0.0042	1.9958|0.0011	1.4928|0.005	2.0564|0.0027	1.7234|0.0023	2.1295|0.0029	2.0067|0.001	2.0076|0.001	1.9985|0.0018	2.6085|0.004	1.9748|0.0011	1.9748|0.0011	1.9877|0.0011	1.9877|0.0011	2.0239|0.0014	2.0216|0.0012	1.9869|0.0012	1.9869|0.0012	2.0322|0.0013	2.0322|0.0013	2.0454|0.0024	2.4774|0.0022	2.5474|0.0054	1.9968|0.0021	1.9954|0.001	1.0264|0.002	1.9954|0.001	1.1611|0.001	1.9954|0.001	2.0322|0.0013	2.0322|0.0013	1.9748|0.0011	2.0067|0.001	1.9954|0.001	2.5477|0.0029	2.06|0.0043	2.1295|0.0029
MMRF_1425_1_BM_CD138pos_pair	1.9554|0.0024	1.9605|0.0012	3.1584|0.0015	3.1584|0.0015	2|0.001	2|0.001	2.0353|0.0012	2.0464|0.0025	3.0223|0.0032	2.0073|0.0015	2.1997|0.0045	2.1005|0.0023	2.0925|0.0033	2.0213|0.0013	2.0213|0.0013	4.043|0.0039	4.0467|0.0052	1.9772|0.0016	2.1402|0.0012	2|0.0022	1.9876|0.002	3.0701|0.0029	2.0024|0.0031	3.0968|0.0017	3.0932|0.0013	3.0278|0.0011	3.0278|0.0011	1.9491|0.0014	1.9462|0.0014	3.0858|0.0012	3.0858|0.0012	1.9598|0.0014	1.9|9e-04	2.9949|0.0023	2.9839|0.0024	3.0849|0.0014	3.0849|0.0014	3.0904|0.0026	3.0239|0.0019	3.0278|0.0011	3.1584|0.0015	1.9783|0.0011	2.0073|0.0015	1.9783|0.0011	2.0397|0.0013	2.1402|0.0012	3.0849|0.0014	3.0849|0.0014	1.9491|0.0014	3.0932|0.0013	1.9783|0.0011	3.0278|0.0011	2.0073|0.0015	2.0016|0.0023
MMRF_1426_1_BM_CD138pos_pair	2.0014|0.0023	2.0029|0.0019	2.8312|0.0018	2.8312|0.0018	2.0324|0.0013	2.0324|0.0013	1.8378|0.0021	2.031|0.0024	2.888|0.0024	1.9799|0.003	2.0627|0.0036	1.9164|0.0024	1.8976|0.0025	1.9993|0.0017	1.9993|0.0017	2.8193|0.0053	2.8454|0.0044	2.0088|0.0023	2.0013|0.0016	2.0076|0.0019	2.0076|0.0019	1.9971|0.0026	1.987|0.0027	2.0007|0.0016	1.0235|0.0026	2.9358|0.0015	2.9358|0.0015	1.9868|0.0021	1.4354|0.0034	2.978|0.0031	1.976|0.0031	2.0265|0.0012	2.0268|0.0012	1.9462|0.0013	1.9459|0.0017	2.0157|0.0013	2.0157|0.0013	2.113|0.0024	2.8292|0.0024	2.9358|0.0015	2.8312|0.0018	2.0157|0.0017	2.011|0.0032	2.0157|0.0017	2.0408|0.002	2.0007|0.0015	2.0157|0.0013	2.0157|0.0013	1.9921|0.0021	2.003|0.0029	2.0128|0.0033	2.9358|0.0015	1.9799|0.003	1.987|0.0027
MMRF_1431_1_BM_CD138pos_pair	2.0063|0.0015	1.9992|0.0013	3.4532|0.0025	3.4573|0.0019	2.0042|0.0019	2|0.0011	1.5091|9e-04	1.9925|0.0013	4.8469|0.0027	1.9757|0.0021	1.9813|0.0016	1.9803|0.0035	1.9922|0.0022	2.5379|0.0025	2.5304|0.0021	3.0386|0.0029	3.0436|0.0038	1.992|0.001	1.2031|0.0163	1.9909|0.0014	1.9909|0.0014	2.0605|0.002	1.9622|0.0027	2.0027|0.0011	2.0037|9e-04	2.9387|0.0016	2.981|0.0015	2.0133|8e-04	2.0133|8e-04	3.0525|0.0031	3.0293|0.0014	2.0077|8e-04	2.0077|8e-04	2.0071|9e-04	2.0071|9e-04	2.0059|9e-04	2.0059|9e-04	3.7027|0.0037	3.6631|0.0025	2.981|0.0015	3.4573|0.0019	1.992|0.001	1.9813|0.0016	1.992|0.001	2.0031|0.0012	2.0012|0.0019	2.0059|9e-04	2.0059|9e-04	2.0133|8e-04	2.0037|9e-04	1.992|0.001	2.981|0.0015	1.9755|0.0021	1.9694|0.0021
MMRF_1432_1_BM_CD138pos_pair	1.9954|0.0028	2.0131|0.0019	2.0181|0.0021	1.9834|0.0022	2|0.0016	2|0.0016	1.0849|0.001	1.2088|0.0012	2.0594|0.0031	1.0819|0.0042	1.0573|0.0015	1.055|0.0026	1.9628|0.0023	2.0002|0.002	2.0002|0.002	2.3665|0.0057	1.93|0.0033	1.6342|0.0028	3.1894|0.0069	1.0718|0.0035	2.0425|0.004	1.9895|0.003	1.113|0.0018	2.0025|0.0019	1.9979|0.0022	1.9857|0.0012	1.9857|0.0012	1.9787|0.0015	2.0112|0.0013	2.0147|0.0026	2.0056|0.0015	2.03|0.0016	2.0285|0.0014	1.9787|0.0014	1.9787|0.0014	2.0362|0.0015	2.0362|0.0015	1.0373|0.0017	1.9383|0.0021	1.9857|0.0012	1.9705|0.0022	1.0372|0.005	1.0573|0.0015	1.0694|0.0016	1.2088|0.0012	4.8674|0.0136	2.0362|0.0015	2.0362|0.0015	2.0112|0.0013	1.9793|0.0045	1.0694|0.0016	1.9857|0.0012	1.9698|0.0037	1.113|0.0018
MMRF_1433_1_BM_CD138pos_pair	2|0.001	2|0.001	2.0059|0.0018	1.9994|0.0014	1.9828|0.0021	2.032|0.0011	1.0639|6e-04	2.0433|0.0021	1.9954|0.0013	1.9922|0.0046	1.9889|0.002	1.9217|0.0025	1.9469|0.0015	1.9993|0.0013	1.9993|0.0013	1.9454|0.0018	1.9454|0.0018	2.0025|0.0011	2.9933|0.0036	2.044|0.0022	2.0138|0.0021	1.9769|0.0031	2.0194|0.0029	2.0068|0.0015	1.9982|0.0015	1.0059|0.0013	1.9998|0.0015	2.0114|8e-04	2.0114|8e-04	2.0088|0.0015	2.0101|9e-04	2.0161|9e-04	2.0161|9e-04	1.984|0.0014	1.9961|0.0018	2.0358|0.0036	1.9967|0.0015	2.0321|0.0029	1.9571|0.0013	1.9958|0.0012	2.0022|0.0012	2.0025|0.0011	1.9894|0.0018	2.0025|0.0011	2.0367|0.0013	3.7038|0.0064	2.0022|0.0027	2.0022|0.0027	2.0114|8e-04	2.0057|0.0012	2.0025|0.0011	1.9958|0.0012	1.9946|0.0032	2.0153|0.0023
MMRF_1434_1_BM_CD138pos_pair	2.002|9e-04	2.002|9e-04	1.9807|0.0015	1.9758|0.001	1.2682|0.0012	1.9791|0.0016	2.0077|0.001	1.9833|0.0021	1.9778|0.002	2.0064|0.002	2.0052|0.0016	1.9768|0.0013	1.9768|0.0013	1.9981|0.0012	1.9981|0.0012	1.9811|0.0017	1.979|0.0023	2.0078|0.001	2.0081|0.001	1.2721|0.0021	2.0136|0.0019	2.0002|0.0018	1.987|0.0019	2.002|0.0011	2.0003|8e-04	1.9926|7e-04	1.9928|9e-04	2.003|0.0013	2|0.001	2|8e-04	2|8e-04	2.0043|8e-04	2.005|0.001	1.9893|9e-04	1.992|0.0013	2.0098|9e-04	2.0098|9e-04	1.9721|0.0016	2.7527|0.0017	1.9926|7e-04	1.9758|0.001	2.0078|0.001	2.0052|0.0016	2.0078|0.001	1.9768|0.0011	2.0081|0.001	2.0098|9e-04	2.0098|9e-04	2.003|0.0013	2.0003|8e-04	2.0078|0.001	1.9926|7e-04	2.0064|0.002	1.987|0.0019
MMRF_1436_1_BM_CD138pos_pair	1.9967|0.001	1.9967|0.001	2.7423|0.0014	2.7423|0.0014	2.0219|0.0021	2.0316|0.0013	2.0454|0.0012	2.0297|0.0032	2.8071|0.0019	2.0009|0.0024	2.0439|0.0019	1.9388|0.002	1.9203|0.002	1.9939|0.0014	1.9939|0.0014	2.7649|0.0026	2.7649|0.0026	2.0052|0.0011	2.0123|0.0012	2.0167|0.0022	2.0222|0.0023	1.979|0.0021	1.9946|0.0032	1.9971|0.0012	1.9991|0.001	2.8358|0.0018	2.8088|0.0016	1.9878|0.0014	1.9933|0.0011	2.8546|0.0024	2.8644|0.0015	2.0156|9e-04	2.0156|9e-04	1.9505|0.001	1.9558|0.0016	2.0032|0.001	2.0032|0.001	2.7797|0.0026	2.7168|0.0019	2.8088|0.0016	2.7423|0.0014	2.0052|0.0011	2.0439|0.0019	2.0052|0.0011	2.0415|0.0016	2.0124|0.0012	2.0032|0.001	2.0032|0.001	1.9878|0.0014	1.9991|0.001	2.0052|0.0011	2.8088|0.0016	1.9994|0.0024	2.0006|0.0027
MMRF_1439_1_BM_CD138pos_pair	1.9997|0.0019	2.0034|0.0015	1.9941|0.0011	1.9941|0.0011	1.0292|0.0013	2.0162|0.0017	2.0472|0.0013	1.717|0.0021	2.0006|0.0014	1.9864|0.0024	1.9942|0.002	1.9683|0.0015	1.9683|0.0015	2.0022|0.0014	2.0022|0.0014	2.8807|0.005	1.9693|0.0038	1.9999|0.0012	1.9865|0.0012	1.2555|0.0029	2.0057|0.0024	1.9975|0.0022	1.9961|0.0045	2.0019|0.0021	2.0036|0.001	1.9992|9e-04	2|0.0011	2.0024|0.0018	2.0041|0.0014	2.0056|0.0022	2.0076|0.0011	2.0043|0.0018	2.0165|0.0012	1.9956|0.0011	1.9978|0.0016	2.0161|0.0011	2.0161|0.0011	1.0181|0.001	2.9045|0.0094	1.9992|9e-04	1.9941|0.0011	1.9999|0.0012	1.9945|0.002	1.9999|0.0012	1.0809|0.0012	1.9863|0.0013	2.0161|0.0011	2.0161|0.0011	2.0024|0.0018	2.0036|0.001	1.9999|0.0012	1.9992|9e-04	1.9864|0.0024	2.0063|0.0027
MMRF_1445_1_BM_CD138pos_pair	1.9996|0.0016	1.9996|0.0016	1.0169|0.0026	1.946|0.0021	2.0453|0.0017	2.0453|0.0017	1.0871|0.001	1.1608|0.0016	2.1652|0.0023	1.032|0.0033	1.0641|0.0015	1.9612|0.0031	1.9265|0.0032	2.0004|0.0045	2.0041|0.003	1.9039|0.005	1.9319|0.0035	1.5057|0.0043	2.3546|0.0053	1.0464|0.0019	2.0265|0.0034	2.0093|0.0033	2.0794|0.005	2.0152|0.002	1.4987|0.0033	1.987|0.0013	1.987|0.0013	1.365|0.0024	1.3664|0.0026	2.016|0.0014	2.016|0.0014	2.028|0.0021	1.3831|0.004	1.9717|0.0027	1.9642|0.0017	1.0343|0.0016	1.5099|0.0026	2.029|0.005	1.9318|0.0022	1.987|0.0013	1.946|0.0021	1.9535|0.0024	1.0641|0.0015	1.1336|0.0062	1.1585|0.0014	2.4329|0.009	1.0679|0.0012	1.0679|0.0012	1.3641|0.0023	1.4944|0.0032	1.157|0.0096	1.987|0.0013	1.9879|0.0092	2.0771|0.0039
MMRF_1446_1_BM_CD138pos_pair	1.9905|0.0016	1.9943|9e-04	1.9994|0.0013	2.0065|0.0014	2.0049|0.0022	2.0007|0.0013	2.0012|0.001	1.0051|8e-04	1.9776|0.0014	1.9861|0.0012	1.9861|0.0012	2.001|0.0034	1.9975|0.0022	1.9993|0.0012	1.9993|0.0012	2.0395|0.0032	2.0107|0.0034	1.9944|0.0012	1.9986|0.001	2.0031|0.0018	2.0258|0.0023	1.9984|0.0018	1.9893|0.0018	1.9981|0.0011	1.9996|8e-04	2.0004|0.0011	2.0118|0.0015	2.0531|0.0022	2.0517|9e-04	2.0012|0.0017	2.0009|9e-04	2.0022|8e-04	2.0006|0.001	2.0166|0.0016	2.0016|9e-04	2.0011|8e-04	2.0011|8e-04	2.0328|0.0026	1.9967|0.0012	2.0025|0.001	2.0009|0.0012	1.9954|0.001	1.9861|0.0012	1.9954|0.001	1.0051|8e-04	1.9988|0.001	2.0011|8e-04	2.0011|8e-04	2.0408|0.002	1.9996|8e-04	1.9954|0.001	2.0025|0.001	1.9861|0.0012	1.9893|0.0018
MMRF_1447_1_BM_CD138pos_pair	2.0674|8e-04	2.0661|0.0011	2.993|0.0017	2.9871|0.0014	1.9998|0.0014	1.9978|0.0011	1.9923|8e-04	1.9964|0.0015	4.9571|0.0023	3.0205|0.0024	1.9967|0.0013	2.013|0.0014	2.0202|0.0014	1.9896|9e-04	1.9896|9e-04	4.1145|0.0049	3.0254|0.0025	2.0028|0.0014	2.9909|0.0012	1.9959|0.0016	2.0112|0.0015	2.0018|0.0014	2.0156|0.0015	2.9926|8e-04	2.9926|8e-04	2.9961|0.0013	2.9941|0.0012	2|6e-04	2|6e-04	3.3828|0.0029	3.9928|0.0014	2.9947|0.0016	2.9859|0.0014	3.0018|0.001	3.0018|0.001	1.07|0.001	1.9809|0.0013	4.001|0.0026	3.9937|0.0019	2.9941|0.0012	2.9871|0.0014	2.0054|0.0013	1.9967|0.0013	1.9921|0.001	1.9985|9e-04	2.9909|0.0012	1.9984|0.0067	1.9984|0.0067	2|6e-04	2.9926|8e-04	1.9921|0.001	2.9941|0.0012	3.0205|0.0024	2.0156|0.0015
MMRF_1450_1_BM_CD138pos_pair	1.9817|0.0027	1.9848|0.002	2.3934|0.0019	2.3931|0.0024	2.0597|0.0016	2.0597|0.0016	1.1051|9e-04	2.0637|0.0024	2.8739|0.0026	2.0112|0.0037	1.0665|0.0013	2.3446|0.0051	2.5821|0.0037	2.9952|0.0046	2.8068|0.0058	2.7123|0.0077	2.7147|0.0039	2.0368|0.0015	3.0306|0.0024	1.9889|0.0029	2|0.0021	1.9812|0.0027	2.0607|0.0032	2.4769|0.0029	1.9962|0.0017	1.9797|0.0016	1.9363|0.002	2.0059|0.0011	2.0059|0.0011	3.5129|0.002	3.5129|0.002	2.0332|0.0013	2.0341|0.0016	2.6277|0.0027	3.5338|0.0039	1.6866|0.0041	1.9931|0.0014	2.8344|0.0035	2.6983|0.0024	1.8997|0.0033	2.3934|0.0019	2.0368|0.0015	1.0665|0.0013	2.0368|0.0015	2.0548|0.0021	3.0306|0.0024	1.9931|0.0014	1.9931|0.0014	2.0059|0.0011	2.0221|0.0042	2.0368|0.0015	1.9452|0.0016	2.0057|0.0032	2.0607|0.0032
MMRF_1451_1_BM_CD138pos_pair	1.7956|0.002	1.8977|0.0013	2.4694|0.0034	2.0652|0.0015	2.1025|0.0016	2.1027|0.002	1.0057|0.001	1.0065|0.0013	2.1381|0.0016	1.9464|0.0045	1.7501|0.0029	1.9248|0.0022	1.9257|0.0027	0.9935|0.0018	2.5305|0.0031	3.0371|0.0061	1.9396|0.0042	1.338|0.0021	2.9262|0.002	0.9971|0.0013	2.4882|0.003	2.0027|0.0024	1.9328|0.0033	1.9462|0.0046	1.9909|0.0016	2.0142|0.001	2.0146|0.0012	0.9919|0.0013	1.9961|0.0011	1.9979|0.0033	2.0107|0.0012	2.0213|0.0014	1.0492|8e-04	2.1735|0.0027	2.0082|0.0025	1.022|0.0011	1.1402|0.001	1.9993|0.0022	2.3602|0.0063	2.0142|0.001	2.0652|0.0015	1.9708|0.002	1.906|0.0026	1.0087|0.0013	1.0112|0.0015	2.9262|0.002	1.3512|0.0016	1.3512|0.0016	0.9919|0.0013	2.0009|0.0015	1.0087|0.0013	2.0142|0.001	1.9481|0.0037	1.9321|0.0026
MMRF_1453_1_BM_CD138pos_pair	1.9969|0.0024	2.0263|0.002	1.9991|0.0013	1.9991|0.0013	2.0079|0.0021	1.1626|0.0015	1.2714|0.0015	1.157|0.0014	1.9104|0.0017	2.0323|0.0057	1.092|0.0014	1.3205|0.0032	1.9373|0.0056	2.0131|0.0018	2.0131|0.0018	1.9576|0.0043	1.9785|0.0029	1.468|0.0022	3.0958|0.0041	1.5549|0.0055	2.0334|0.0028	1.957|0.0026	2.0988|0.0041	2.0199|0.0017	1.9845|0.0026	2.0009|0.0015	1.7174|0.0032	2.0075|0.0015	2.0368|0.0011	2.0168|0.0017	2.0117|0.0012	2.3346|0.0025	1.9932|0.0017	1.916|0.0018	2.0919|0.0014	2.005|0.0017	2.5785|0.0026	1.9884|0.0016	2.4723|0.0041	1.5136|0.0023	1.9991|0.0013	1.5602|0.0019	1.092|0.0014	1.0636|0.0021	1.145|0.0014	3.1672|0.0049	2.5785|0.0026	2.5785|0.0026	1.49|0.0076	2.0149|0.0031	1.5896|0.0027	2.2384|0.0053	2.03|0.0038	2.0952|0.0032
MMRF_1454_1_BM_CD138pos_pair	1.6924|0.0012	1.6924|0.0012	1.0246|0.0012	2.9196|0.0025	1.7254|0.0012	1.7254|0.0012	1.0785|9e-04	2.0772|0.0032	1.9571|0.0018	1.8825|0.0018	1.8825|0.0018	1.9726|0.0019	1.9726|0.0019	2.0277|0.0018	2.0277|0.0018	1.9686|0.0029	1.9716|0.004	1.7059|0.0018	2.5389|0.002	1.9425|0.0029	1.9211|0.0027	2.0003|0.0027	1.0957|0.0016	2.0192|0.0017	1.9851|0.0013	2.0149|0.0019	2|0.0017	1.99|0.0022	2.1662|0.0014	1.9599|0.0033	1.9991|0.0014	2.0389|0.0018	1.058|9e-04	2.0127|0.0013	2.0127|0.0013	2.04|0.0022	2.0332|0.0014	1.9511|0.0024	2.107|0.002	1.9999|0.0014	2.9196|0.0025	1.6915|0.0018	1.8825|0.0018	1.7218|0.0018	2.0439|0.0018	2.5389|0.002	2.0332|0.0014	2.0332|0.0014	1.99|0.0022	1.9851|0.0013	1.7218|0.0018	1.9999|0.0014	1.8825|0.0018	1.0957|0.0016
MMRF_1460_1_BM_CD138pos_pair	2.0002|0.0019	1.9998|0.0021	2.8798|0.0032	2.812|0.0025	2.0339|0.0028	2.0736|0.0017	1.0972|0.001	1.1584|0.0011	2.896|0.0035	2.01|0.002	2.01|0.002	1.9322|0.003	1.8779|0.0025	1.994|0.0019	1.994|0.0019	2.7775|0.0041	2.7739|0.0058	1.3089|0.0018	1.9538|0.0015	2.0636|0.0031	2.0323|0.0029	1.9975|0.0028	2.0442|0.0052	2.0064|0.0017	2.0056|0.0014	1.984|0.0018	1.9108|0.0025	2.9788|0.0029	2.9767|0.0022	2.9858|0.0018	2.9858|0.0018	2.022|0.0016	1.0406|0.0011	1.9318|0.0013	1.9318|0.0013	2.0442|0.0014	2.0442|0.0014	2.8812|0.0036	2.7672|0.0026	1.9108|0.0025	2.812|0.0025	1.3173|0.0015	2.01|0.002	1.3173|0.0015	1.1584|0.0011	1.9538|0.0015	2.0442|0.0014	2.0442|0.0014	2.9788|0.0029	2.0048|0.0013	1.9538|0.0015	1.9108|0.0025	2.01|0.002	2.0411|0.0035
MMRF_1461_1_BM_CD138pos_pair	1.9894|0.0014	1.9933|0.0017	1.9856|0.0011	1.9856|0.0011	2.0232|0.0012	2.0232|0.0012	1.0528|0.001	2.0449|0.0028	1.9742|0.0015	1.9741|0.0026	1.9703|0.0018	1.9493|0.0016	1.9493|0.0016	2.0448|0.0029	2.0485|0.0021	1.9339|0.0021	1.9339|0.0021	2.0041|0.0017	2.5854|0.0029	2.0401|0.0026	2.0127|0.0024	2.0138|0.0023	2.025|0.0024	1.9987|0.0014	1.99|0.0011	1.9887|0.0013	2.8889|0.0023	1.9997|0.0016	1.9986|0.0012	2.0003|0.0019	1.9973|0.0014	2.0004|0.001	2.0004|0.001	2.0073|0.0012	2.0129|0.0018	1.9295|0.0046	2.0015|0.0011	2.0027|0.0022	1.9402|0.0015	1.9997|0.0027	1.9856|0.0011	2.0066|0.0013	1.9703|0.0018	2.0066|0.0013	2.0313|0.0015	2.8386|0.0046	2.0015|0.0011	2.0015|0.0011	1.9997|0.0016	1.99|0.0011	2.0066|0.0013	2.8889|0.0023	1.9776|0.0037	2.025|0.0024
